sku_id,description,category,subcategory,launch_date,unit_cost,list_price
20771,CHRYSANTHEMUM  JOURNAL,Other,Chrysanthemum,2009-12-01,1.53,2.55
20772,GARDEN PATH JOURNAL,Garden & Outdoor,Garden,2009-12-02,1.53,2.55
20773,BLUE PAISLEY NOTEBOOK,Stationery & Gift,Blue,2009-12-01,1.0,1.66
20774,GREEN FERN NOTEBOOK,Stationery & Gift,Green,2009-12-01,1.0,1.66
20775,DAISY NOTEBOOK,Stationery & Gift,Daisy,2009-12-06,1.02,1.6919999999999997
20776,ABSTRACT CIRCLES NOTEBOOK,Stationery & Gift,Abstract,2009-12-01,1.02,1.7
20777,CHRYSANTHEMUM NOTEBOOK,Stationery & Gift,Chrysanthemum,2009-12-01,1.02,1.7
20778,GARDEN PATH NOTEBOOK,Stationery & Gift,Garden,2009-12-02,0.99,1.65
20780,BLACK EAR MUFF HEADPHONES,Other,Black,2009-12-01,6.76,11.26
20781,GOLD EAR MUFF HEADPHONES,Other,Gold,2009-12-04,6.61,11.02
20782,CAMOUFLAGE EAR MUFF HEADPHONES,Other,Camouflage,2009-12-01,6.67,11.116000000000001
20783,HEART EAR MUFF HEADPHONES,Home Decor,Heart,2009-12-01,6.76,11.26
20784,RED RETRO BAR STOOL,Other,Red,2009-12-01,23.97,39.95
20785,FUSCHIA RETRO BAR STOOL,Other,Fuschia,2010-01-22,23.97,39.95
20786,BLACK RETRO BAR STOOL,Other,Black,2010-01-22,23.97,39.95
20787,BLUE RETRO BAR STOOL,Other,Blue,2010-01-17,23.97,39.95
20791,BLUE TILED SET OF 3 DRAWERS,Other,Blue,2010-01-14,7.65,12.75
20793,BLUE TILED TRAY,Other,Blue,2009-12-02,8.66,14.43
20794,BLUE  TILE HOOK,Other,Blue,2010-01-07,3.04,5.06
20795,LARGE BLUE PROVENCAL CERAMIC BALL,Other,Large,2009-12-09,2.53,4.21
20796,SMALL BLUE PROVENCAL CERAMIC BALL,Other,Small,2009-12-09,2.02,3.36
20798,CLEAR MILKSHAKE GLASS,Kitchen & Dining,Clear,2009-12-01,2.53,4.21
20799,PINK MILKSHAKE GLASS,Kitchen & Dining,Pink,2009-12-01,2.58,4.3
20800,LARGE GLASS SUNDAE DISH CLEAR,Kitchen & Dining,Large,2010-01-11,3.08,5.1259999999999994
20801,LARGE PINK GLASS SUNDAE DISH,Kitchen & Dining,Large,2010-01-18,3.04,5.06
20802,SMALL GLASS SUNDAE DISH CLEAR,Kitchen & Dining,Small,2009-12-16,2.02,3.36
20803,SMALL PINK GLASS SUNDAE DISH,Kitchen & Dining,Small,2009-12-07,2.02,3.36
20804,GLASS CHICKEN BUTTER DISH,Kitchen & Dining,Glass,2009-12-01,2.06,3.43
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,Home Decor,Embossed,2009-12-01,1.53,2.55
20814,SILVER FINCH DECORATION,Home Decor,Silver,2009-12-01,0.75,1.25
20816,GOLD FLOWER CUSHION COVER,Home Decor,Gold,2010-02-04,4.05,6.75
20818,GOLD TEDDY BEAR,Other,Gold,2009-12-02,4.57,7.62
20819,SILVER TEDDY BEAR,Other,Silver,2009-12-02,3.59,5.976000000000005
20820,SILVER LOOKING MIRROR,Home Decor,Silver,2009-12-17,2.97,4.95
20821,GOLDIE LOOKING MIRROR,Home Decor,Goldie,2009-12-14,6.1,10.17
20822,SILVER WINE GOBLET,Other,Silver,2010-02-01,2.79,4.65
20823,GOLD WINE GOBLET,Other,Gold,2009-12-01,2.79,4.65
20825,GOLD WINE GLASS,Kitchen & Dining,Gold,2009-12-01,7.6,12.666000000000007
20826,SILVER APERITIF GLASS,Kitchen & Dining,Silver,2009-12-01,1.27,2.12
20827,GOLD APERITIF GLASS,Kitchen & Dining,Gold,2009-12-01,1.27,2.12
20828,GLITTER BUTTERFLY CLIPS,Other,Glitter,2009-12-01,2.98,4.96
20829,GLITTER HANGING BUTTERFLY STRING,Home Decor,Glitter,2009-12-01,2.48,4.13
20830,SILVER PHOTO FRAME,Home Decor,Silver,2009-12-01,2.53,4.21
20831,GOLD PHOTO FRAME,Home Decor,Gold,2009-12-01,2.53,4.21
20832,RED FLOCK LOVE HEART PHOTO FRAME,Home Decor,Red,2009-12-01,1.0,1.66
20833,SHAKER THROW  QUILTED,Other,Shaker,2009-12-06,29.97,49.95
20835,FRENCH LATTICE CUSHION COVER,Home Decor,French,2010-03-03,6.61,11.02
20836,FRENCH PAISLEY CUSHION COVER,Home Decor,French,2010-03-02,1.64,2.7400000000000047
20837,FRENCH FLORAL CUSHION COVER,Home Decor,French,2009-12-04,1.77,2.95
20838,FRENCH LATTICE CUSHION COVER,Home Decor,French,2010-02-14,1.97,3.29
20839,FRENCH PAISLEY CUSHION COVER,Home Decor,French,2009-12-07,1.97,3.29
20840,FRENCH FLORAL CUSHION COVER,Home Decor,French,2009-12-18,1.97,3.29
20845,ZINC HEART LATTICE 2 WALL PLANTER,Home Decor,Zinc,2009-12-02,6.49,10.808999999999996
20846,ZINC HEART LATTICE T-LIGHT HOLDER,Lighting,Zinc,2009-12-14,1.51,2.51
20847,ZINC HEART LATTICE CHARGER LARGE,Home Decor,Zinc,2009-12-03,4.57,7.62
20848,ZINC HEART LATTICE CHARGER SMALL,Home Decor,Zinc,2009-12-10,1.77,2.95
20849,ZINC HEART LATTICE DOUBLE PLANTER,Home Decor,Zinc,2009-12-07,3.88,6.458999999999998
20850,ZINC HEART LATTICE PLANTER BOWL,Kitchen & Dining,Zinc,2010-01-06,1.77,2.95
20851,ZINC HEART LATTICE TRAY OVAL,Home Decor,Zinc,2009-12-08,3.57,5.95
20854,BLUE PATCH PURSE PINK HEART,Home Decor,Blue,2009-12-03,1.0,1.66
20855,PINK PATCH PURSE BLUE HEART,Home Decor,Pink,2009-12-03,0.99,1.65
20856,DENIM PATCH PURSE PINK BUTTERFLY,Other,Denim,2009-12-06,0.99,1.65
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,Other,Blue,2009-12-06,0.99,1.65
20858,SILVER PURSE GOLD PINK BUTTERFLY,Other,Silver,2009-12-14,0.99,1.65
20860,GOLD COSMETICS BAG WITH BUTTERFLY,Bags & Storage,Gold,2010-04-08,1.26,2.1
20861,GOLD COSMETIC BAG PINK STAR,Bags & Storage,Gold,2009-12-03,1.26,2.1
20862,PINK PATCH PENCIL CASE BLUE HEART,Home Decor,Pink,2009-12-02,2.58,4.3
20863,BLUE PATCH PENCIL CASE PINK HEART,Home Decor,Blue,2009-12-01,2.53,4.21
20864,DENIM PATCH PENCIL CASE BUTTERFLY,Bags & Storage,Denim,2009-12-06,1.26,2.1
20865,PATCHWORK PENCIL CASE BUTTERFLY,Bags & Storage,Patchwork,2009-12-01,1.26,2.1
20866,BLUE ROSE FABRIC MIRROR,Home Decor,Blue,2009-12-01,1.51,2.51
20867,PINK ROSE FABRIC MIRROR,Home Decor,Pink,2009-12-01,1.51,2.51
20868,SILVER FABRIC MIRROR,Home Decor,Silver,2009-12-06,0.75,1.25
20869,GOLD FABRIC MIRROR,Home Decor,Gold,2009-12-02,0.77,1.28
20870,OPULENT VELVET CANDLE IN BOX,Lighting,Opulent,2009-12-01,2.58,4.3
20871,OPULENT VELVET SET/3 CANDLES,Lighting,Opulent,2009-12-02,2.58,4.3
20877,MODERN CHRISTMAS BAUBLE CANDLE,Lighting,Modern,2009-12-10,0.25,0.42
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,Lighting,Set/9,2009-12-02,1.51,2.51
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,Lighting,Tree,2009-12-04,3.62,6.04
20881,MODERN CHRISTMAS TREE CANDLE,Lighting,Modern,2009-12-10,0.51,0.85
20882,MODERN CHRISTMAS TREE CANDLE,Lighting,Modern,2009-12-13,1.77,2.95
20884,MODERN CHRISTMAS TREE CANDLE,Lighting,Modern,2009-12-10,1.26,2.1
20885,BOX OF 3 PEBBLE CANDLES,Lighting,Box,2009-12-22,1.77,2.95
20886,BOX OF 9 PEBBLE CANDLES,Lighting,Box,2009-12-01,2.53,4.21
20887,BOX OF 6 PEBBLE CANDLES,Lighting,Box,2009-12-01,4.67,7.78
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,Kitchen & Dining,Set,2009-12-01,3.62,6.04
20889,JARDIN DE FEMME SCENTED CANDLE,Kitchen & Dining,Jardin,2009-12-02,1.77,2.95
20890,SMALL GLASS ROSE SCENTED CANDLE,Kitchen & Dining,Small,2010-01-21,3.88,6.459000000000001
20891,LARGE GLASS ROSE SCENTED CANDLE,Kitchen & Dining,Large,2010-01-12,8.7,14.494
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,Kitchen & Dining,Set/3,2009-12-01,15.29,25.49
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,Lighting,Hanging,2009-12-03,2.98,4.96
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,Lighting,Hanging,2009-12-01,3.55,5.91
20895,VINTAGE NOTEBOOK FRENCH LETTER,Stationery & Gift,Vintage,2009-12-08,1.77,2.95
20896,VINTAGE NOTEBOOK PINK FLOWER,Stationery & Gift,Vintage,2009-12-09,1.77,2.95
20897,VINTAGE NOTEBOOK PARIS DAYS,Stationery & Gift,Vintage,2009-12-01,3.62,6.04
20898,VINTAGE NOTEBOOK TRAVELOGUE,Stationery & Gift,Vintage,2009-12-04,3.55,5.91
20899,VINTAGE NOTEBOOK RED ROSE,Stationery & Gift,Vintage,2009-12-09,1.77,2.95
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,Bags & Storage,Vintage,2009-12-01,7.8,13.0
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,Bags & Storage,Vintage,2009-12-03,7.63,12.72
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,Bags & Storage,Vintage,2009-12-01,7.63,12.72
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,Bags & Storage,Vintage,2009-12-02,3.81,6.35
20906,VINTAGE NOTEBOOK BEAUTY GIRL,Stationery & Gift,Vintage,2009-12-02,3.62,6.04
20910,VINTAGE PHOTO ALBUM PARIS DAYS,Other,Vintage,2009-12-03,7.63,12.72
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,Kitchen & Dining,Set/5,2009-12-01,3.62,6.04
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,Kitchen & Dining,Set/5,2009-12-01,3.47,5.79
20931,BLUE POT PLANT CANDLE,Lighting,Blue,2009-12-07,4.57,7.62
20932,PINK POT PLANT CANDLE,Lighting,Pink,2009-12-10,4.57,7.62
20933,YELLOW POT PLANT CANDLE,Lighting,Yellow,2009-12-02,4.57,7.62
20934,SET/3 POT PLANT CANDLES,Lighting,Set/3,2009-12-02,6.61,11.02
20935,ROUND CACTUS CANDLE,Lighting,Round,2009-12-08,3.55,5.91
20936,FORKED CACTUS CANDLE,Lighting,Forked,2009-12-06,3.55,5.91
20939,ORANGE CANDLE,Lighting,Orange,2009-12-11,0.51,0.85
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,Lighting,Set/6,2009-12-01,3.62,6.04
20941,FROG CANDLE,Lighting,Frog,2009-12-01,1.51,2.51
20942,SET/6 GINGERBREAD TREE T-LIGHTS,Lighting,Set/6,2009-12-01,0.75,1.25
20943,SET/6 GINGERBREAD STAR T-LIGHTS,Lighting,Set/6,2009-12-01,1.54,2.57
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,Lighting,Set/6,2009-12-02,1.53,2.552
20952,PORCELAIN CHERUB BELL SMALL,Other,Porcelain,2009-12-10,1.13,1.8829999999999985
20953,PORCELAIN CHERUB BELL LARGE,Other,Porcelain,2010-03-19,0.99,1.65
20954,*USB Office Mirror Ball,Home Decor,*Usb,2009-12-02,5.17,8.614
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,Lighting,Porcelain,2009-12-01,1.51,2.51
20957,PORCELAIN HANGING BELL SMALL,Home Decor,Porcelain,2010-04-11,0.87,1.45
20958,PORCELAIN HANGING BELL LARGE,Home Decor,Porcelain,2010-03-26,1.17,1.95
20960,WATERMELON BATH SPONGE,Other,Watermelon,2009-12-01,1.51,2.51
20961,STRAWBERRY BATH SPONGE,Other,Strawberry,2009-12-01,1.51,2.51
20963,APPLE BATH SPONGE,Other,Apple,2009-12-01,1.51,2.51
20964,POLYESTER FILLER PAD 60x40cm,Other,Polyester,2009-12-01,1.53,2.55
20966,SANDWICH BATH SPONGE,Other,Sandwich,2009-12-01,1.51,2.51
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,Bags & Storage,Grey,2009-12-01,2.25,3.75
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,Bags & Storage,Green,2009-12-01,4.67,7.78
20969,RED FLORAL FELTCRAFT SHOULDER BAG,Bags & Storage,Red,2009-12-01,4.48,7.46
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,Bags & Storage,Pink,2009-12-01,4.48,7.46
20971,PINK BLUE FELT CRAFT TRINKET BOX,Bags & Storage,Pink,2009-12-01,1.48,2.46
20972,PINK CREAM FELT CRAFT TRINKET BOX,Bags & Storage,Pink,2009-12-01,1.48,2.46
20973,12 PENCIL SMALL TUBE WOODLAND,Stationery & Gift,12,2010-03-17,0.77,1.28
20974,12 PENCILS SMALL TUBE SKULL,Stationery & Gift,12,2009-12-01,0.77,1.28
20975,12 PENCILS SMALL TUBE RED RETROSPOT,Stationery & Gift,12,2009-12-01,0.77,1.28
20976,12 PENCILS SMALL TUBE POSY,Stationery & Gift,12,2009-12-02,0.77,1.28
20977,36 PENCILS TUBE WOODLAND,Stationery & Gift,36,2009-12-01,1.51,2.51
20978,36 PENCILS TUBE SKULLS,Stationery & Gift,36,2009-12-01,1.51,2.51
20979,36 PENCILS TUBE RED RETROSPOT,Stationery & Gift,36,2009-12-01,1.51,2.51
20980,36 PENCILS TUBE POSY,Stationery & Gift,36,2009-12-01,1.51,2.51
20981,12 PENCILS TALL TUBE WOODLAND,Stationery & Gift,12,2009-12-01,0.98,1.63
20982,12 PENCILS TALL TUBE SKULLS,Stationery & Gift,12,2009-12-01,0.98,1.63
20983,12 PENCILS TALL TUBE RED RETROSPOT,Stationery & Gift,12,2009-12-01,0.98,1.63
20984,12 PENCILS TALL TUBE POSY,Stationery & Gift,12,2009-12-01,0.51,0.85
20985,HEART CALCULATOR,Home Decor,Heart,2009-12-02,1.51,2.51
20986,BLUE CALCULATOR RULER,Other,Blue,2009-12-02,1.51,2.51
20987,GEISHA GIRL CHOPSTICKS SET/5,Other,Geisha,2009-12-01,2.58,4.3
20988,TRELLIS FLOWER CHOPSTICKS SET/5,Other,Trellis,2009-12-02,1.17,1.95
20989,URBAN CHIC CHOPSTICKS SET/5,Other,Urban,2009-12-01,2.53,4.21
20990,SPRING FLOWER CHOPSTICKS SET/5,Other,Spring,2009-12-02,2.53,4.21
20991,JAZZ HEARTS MAGNETIC MEMO PAD,Home Decor,Jazz,2009-12-01,0.78,1.3
20992,JAZZ HEARTS PURSE NOTEBOOK,Home Decor,Jazz,2009-12-01,0.51,0.85
20993,JAZZ HEARTS MEMO PAD,Home Decor,Jazz,2009-12-04,1.0,1.66
20994,JAZZ HEARTS SPIRAL NOTEPAD,Home Decor,Jazz,2009-12-01,0.51,0.85
20996,JAZZ HEARTS ADDRESS BOOK,Home Decor,Jazz,2009-12-02,0.5,0.83
20997,ROSE DU SUD CUSHION COVER,Home Decor,Rose,2009-12-08,2.97,4.95
20998,ROSE DU SUD OVEN GLOVE,Other,Rose,2009-12-02,2.02,3.36
21000,ROSE DU SUD COSMETICS BAG,Bags & Storage,Rose,2009-12-03,2.55,4.25
21001,ROSE DU SUD WASHBAG,Bags & Storage,Rose,2009-12-16,3.57,5.95
21002,ROSE DU SUD DRAWSTRING BAG,Bags & Storage,Rose,2009-12-21,2.55,4.25
21003,ROSE DU SUD CUSHION COVER,Home Decor,Rose,2010-03-02,3.81,6.35
21004,ROSE DU SUD CHILDS APRON,Other,Rose,2009-12-01,5.08,8.47
21007,ETCHED GLASS DROPLET DECORATION,Kitchen & Dining,Etched,2009-12-02,2.06,3.43
21008,ETCHED GLASS HEART TREE DECORATION,Kitchen & Dining,Etched,2010-02-01,1.51,2.51
21009,ETCHED GLASS STAR TREE DECORATION,Kitchen & Dining,Etched,2009-12-02,1.51,2.51
21010,ETCHED GLASS BIRD TREE DECORATION,Kitchen & Dining,Etched,2009-12-02,1.53,2.5460000000000003
21011,GLITTER SNOW PEAR TREE DECORATION,Home Decor,Glitter,2009-12-02,0.93,1.555
21012,ANTIQUE ALL GLASS CANDLESTICK,Kitchen & Dining,Antique,2009-12-01,1.51,2.51
21014,SWISS CHALET TREE DECORATION,Home Decor,Swiss,2009-12-01,0.77,1.28
21015,DARK BIRD HOUSE TREE DECORATION,Home Decor,Dark,2009-12-01,0.77,1.28
21016,LIGHT BIRD HOUSE TREE DECORATION,Lighting,Light,2009-12-01,0.77,1.28
21017,RED BIRD HOUSE TREE DECORATION,Home Decor,Red,2009-12-01,1.54,2.57
21018,BIRD BOX CHRISTMAS TREE DECORATION,Home Decor,Bird,2009-12-01,0.51,0.85
21025,SPACE FROG,Other,Space,2009-12-01,1.48,2.46
21026,SPACE OWL,Other,Space,2009-12-02,1.51,2.51
21027,NINJA RABBIT PINK,Other,Ninja,2009-12-04,0.75,1.25
21028,NINJA RABBIT BLACK,Other,Ninja,2009-12-05,1.51,2.51
21030,SPACE CADET RED,Other,Space,2009-12-16,0.75,1.25
21031,SPACE CADET BLACK,Other,Space,2009-12-01,0.9,1.4920000000000035
21032,SPACE CADET WHITE,Other,Space,2009-12-04,1.48,2.46
21033,JUMBO BAG CHARLIE AND LOLA TOYS,Bags & Storage,Jumbo,2009-12-01,3.29,5.49
21034,REX CASH+CARRY JUMBO SHOPPER,Other,Rex,2009-12-01,0.57,0.95
21035,SET/2 RED RETROSPOT TEA TOWELS,Other,Set/2,2009-12-01,3.75,6.25
21036,SET/2 TEA TOWELS MODERN VINTAGE,Other,Set/2,2009-12-14,1.53,2.55
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,Stationery & Gift,Set/4,2009-12-16,1.77,2.95
21039,RED SPOTTY SHOPPING BAG,Bags & Storage,Red,2009-12-01,3.47,5.79
21040,MODERN VINTAGE COTTON SHOPPING BAG,Bags & Storage,Modern,2009-12-02,1.54,2.57
21041,RED RETROSPOT OVEN GLOVE DOUBLE,Other,Red,2009-12-01,3.62,6.04
21042,RED SPOTTY APRON,Other,Red,2009-12-01,7.63,12.72
21043,APRON MODERN VINTAGE COTTON,Other,Apron,2009-12-07,3.57,5.95
21051,RIBBONS PURSE,Other,Ribbons,2009-12-03,1.26,2.1
21054,NURSE'S BAG SOFT TOY,Bags & Storage,Nurse'S,2009-12-03,5.37,8.95
21055,TOOL BOX SOFT TOY,Bags & Storage,Tool,2009-12-01,10.19,16.98
21056,DOCTOR'S BAG SOFT TOY,Bags & Storage,Doctor'S,2009-12-03,5.73,9.549999999999994
21058,PARTY INVITES WOODLAND,Other,Party,2009-12-01,1.0,1.66
21059,PARTY INVITES DINOSAURS,Other,Party,2009-12-06,0.51,0.85
21060,PARTY INVITES BALLOON GIRL,Other,Party,2009-12-08,0.98,1.63
21061,PARTY INVITES FOOTBALL,Other,Party,2009-12-08,0.98,1.63
21062,PARTY INVITES SPACEMAN,Other,Party,2009-12-08,0.51,0.85
21063,PARTY INVITES JAZZ HEARTS,Home Decor,Party,2009-12-01,0.98,1.63
21064,BOOM BOX SPEAKER BOYS,Bags & Storage,Boom,2009-12-01,3.57,5.95
21065,BOOM BOX SPEAKER GIRLS,Bags & Storage,Boom,2009-12-02,3.57,5.95
21066,VINTAGE RED MUG,Kitchen & Dining,Vintage,2009-12-01,1.48,2.46
21067,VINTAGE RED TEATIME MUG,Kitchen & Dining,Vintage,2009-12-01,1.51,2.51
21068,VINTAGE BILLBOARD LOVE/HATE MUG,Kitchen & Dining,Vintage,2009-12-01,1.51,2.51
21069,VINTAGE BILLBOARD TEA MUG,Kitchen & Dining,Vintage,2009-12-01,1.51,2.51
21070,VINTAGE BILLBOARD MUG,Kitchen & Dining,Vintage,2009-12-01,1.51,2.51
21071,VINTAGE BILLBOARD DRINK ME MUG,Kitchen & Dining,Vintage,2009-12-01,1.51,2.51
21076,SET/20 COLLAGE PAPER NAPKIN,Stationery & Gift,Set/20,2009-12-02,1.0,1.66
21077,SET/20 WOODLAND PAPER NAPKINS,Stationery & Gift,Set/20,2009-12-02,1.0,1.66
21078,SET/20 STRAWBERRY PAPER NAPKINS,Stationery & Gift,Set/20,2009-12-02,1.0,1.66
21080,SET/20 RED RETROSPOT PAPER NAPKINS,Stationery & Gift,Set/20,2009-12-01,1.0,1.66
21081,SET/20 POSIES PAPER NAPKINS,Stationery & Gift,Set/20,2009-12-01,0.51,0.85
21082,SET/20 FRUIT SALAD PAPER NAPKINS,Stationery & Gift,Set/20,2009-12-01,0.98,1.63
21084,SET/6 COLLAGE PAPER CUPS,Kitchen & Dining,Set/6,2009-12-06,0.5,0.83
21085,SET/6 WOODLAND PAPER CUPS,Kitchen & Dining,Set/6,2009-12-01,1.0,1.66
21086,SET/6 RED SPOTTY PAPER CUPS,Kitchen & Dining,Set/6,2009-12-01,0.98,1.63
21087,SET/6 POSIES PAPER CUPS,Kitchen & Dining,Set/6,2010-01-25,0.9,1.4940000000000007
21088,SET/6 FRUIT SALAD PAPER CUPS,Kitchen & Dining,Set/6,2009-12-15,0.5,0.83
21089,SET/6 GREEN SPRING PAPER CUPS,Kitchen & Dining,Set/6,2010-01-15,0.45,0.7480000000000014
21090,SET/6 COLLAGE PAPER PLATES,Kitchen & Dining,Set/6,2009-12-16,0.51,0.85
21091,SET/6 WOODLAND PAPER PLATES,Kitchen & Dining,Set/6,2009-12-01,1.0,1.66
21092,SET/6 STRAWBERRY PAPER PLATES,Kitchen & Dining,Set/6,2009-12-07,1.0,1.672
21094,SET/6 RED SPOTTY PAPER PLATES,Kitchen & Dining,Set/6,2009-12-01,1.0,1.66
21095,SET/6 POSIES PAPER PLATES,Kitchen & Dining,Set/6,2009-12-17,1.0,1.66
21096,SET/6 FRUIT SALAD  PAPER PLATES,Kitchen & Dining,Set/6,2009-12-10,0.51,0.85
21097,SET/6 GREEN SPRING  PAPER PLATE,Kitchen & Dining,Set/6,2010-01-15,0.51,0.85
21098,CHRISTMAS TOILET ROLL,Seasonal,Christmas,2009-12-01,1.51,2.51
21099,SET/6 STRAWBERRY PAPER CUPS,Kitchen & Dining,Set/6,2009-12-01,0.81,1.3569999999999993
21100,CHARLIE AND LOLA CHARLOTTE BAG,Bags & Storage,Charlie,2009-12-01,2.48,4.13
21102,"CANDLE IN JAR COLLAGE , VANILLA",Kitchen & Dining,Candle,2009-12-02,2.58,4.3
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,Other,Cream,2009-12-02,3.55,5.91
21107,CREAM SLICE FLANNEL PINK SPOT,Other,Cream,2009-12-02,3.55,5.91
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,Kitchen & Dining,Fairy,2009-12-01,3.04,5.06
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",Kitchen & Dining,Large,2009-12-04,7.97,13.29
21110,LARGE CAKE TOWEL PINK SPOTS,Kitchen & Dining,Large,2009-12-01,8.14,13.57
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",Other,Swiss,2009-12-01,3.55,5.91
21112,"SWISS ROLL TOWEL, PINK  SPOTS",Other,Swiss,2009-12-01,3.55,5.91
21114,LAVENDER SCENTED FABRIC HEART,Home Decor,Lavender,2009-12-01,0.75,1.25
21115,ROSE CARAVAN DOORSTOP,Other,Rose,2009-12-01,8.66,14.43
21116,OWL DOORSTOP,Other,Owl,2009-12-01,5.08,8.47
21117,BLOND DOLL DOORSTOP,Toys & Games,Blond,2009-12-10,2.62,4.365
21118,SHOPPING BAG DOORSTOP,Bags & Storage,Shopping,2009-12-02,3.45,5.75
21119,Glow In The Dark Shot Glasses,Kitchen & Dining,Glow,2009-12-18,8.29,13.809999999999999
21120,*Boombox Ipod Classic,Bags & Storage,*Boombox,2010-12-09,10.19,16.98
21121,SET/10 RED POLKADOT PARTY CANDLES,Lighting,Set/10,2009-12-01,0.75,1.25
21122,SET/10 PINK POLKADOT PARTY CANDLES,Lighting,Set/10,2009-12-01,0.75,1.25
21123,SET/10 IVORY POLKADOT PARTY CANDLES,Lighting,Set/10,2009-12-03,0.75,1.25
21124,SET/10 BLUE SPOTTY PARTY CANDLES,Lighting,Set/10,2009-12-01,0.75,1.25
21125,SET 6 FOOTBALL CELEBRATION CANDLES,Lighting,Set,2009-12-01,0.75,1.25
21126,SET OF 6 GIRLS CELEBRATION CANDLES,Lighting,Set,2009-12-01,0.75,1.25
21127,COLOURFUL FISHING GNOME,Other,Colourful,2009-12-03,7.63,12.72
21128,GOLD FISHING GNOME,Other,Gold,2009-12-17,7.63,12.72
21129,SILVER FISHING GNOME,Other,Silver,2009-12-02,7.63,12.72
21130,COLOURFUL STANDING GNOME,Other,Colourful,2009-12-04,4.06,6.77
21131,GOLD STANDING GNOME,Other,Gold,2009-12-07,5.08,8.47
21132,SILVER STANDING GNOME,Other,Silver,2009-12-14,5.08,8.47
21133,PAINTED BIRD ASSORTED CHRISTMAS,Garden & Outdoor,Painted,2009-12-01,1.01,1.69
21134,VICTORIAN METAL POSTCARD CHRISTMAS,Stationery & Gift,Victorian,2009-12-01,0.99,1.65
21135,VICTORIAN  METAL POSTCARD SPRING,Stationery & Gift,Victorian,2009-12-02,1.01,1.69
21136,PAINTED METAL PEARS ASSORTED,Other,Painted,2009-12-01,1.01,1.69
21137,BLACK RECORD COVER FRAME,Home Decor,Black,2009-12-01,4.48,7.46
21143,ANTIQUE GLASS HEART DECORATION,Kitchen & Dining,Antique,2009-12-01,2.53,4.21
21144,PINK POODLE HANGING DECORATION,Home Decor,Pink,2009-12-02,2.02,3.36
21145,ANTIQUE GLASS PLACE SETTING,Kitchen & Dining,Antique,2009-12-01,8.66,14.43
21146,ANTIQUE GLASS RIDGED HANGING BALL,Kitchen & Dining,Antique,2009-12-02,1.58,2.6280000000000094
21147,JINGLE BELLS TREE DECORATION,Home Decor,Jingle,2009-12-04,1.51,2.51
21153,RED SPOTTY TABLECLOTH,Other,Red,2009-12-01,12.74,21.23
21154,RED RETROSPOT OVEN GLOVE,Other,Red,2009-12-01,1.97,3.29
21155,RED RETROSPOT PEG BAG,Bags & Storage,Red,2009-12-01,2.98,4.96
21156,RETROSPOT CHILDRENS APRON,Other,Retrospot,2009-12-01,2.48,4.13
21157,RED SPOTTY WASHBAG,Bags & Storage,Red,2009-12-01,2.53,4.21
21158,MOODY GIRL DOOR HANGER,Other,Moody,2009-12-02,1.97,3.29
21159,MOODY BOY  DOOR HANGER,Other,Moody,2009-12-01,1.97,3.29
21160,KEEP OUT GIRLS DOOR HANGER,Other,Keep,2009-12-01,1.32,2.198000000000007
21161,KEEP OUT BOYS DOOR HANGER,Other,Keep,2009-12-01,2.02,3.36
21162,TOXIC AREA  DOOR HANGER,Other,Toxic,2009-12-01,1.97,3.29
21163,DO NOT TOUCH MY STUFF DOOR HANGER,Other,Do,2009-12-02,1.97,3.29
21164,HOME SWEET HOME METAL SIGN,Home Decor,Home,2009-12-01,3.47,5.79
21165,BEWARE OF THE CAT METAL SIGN,Home Decor,Beware,2009-12-01,2.53,4.21
21166,COOK WITH WINE METAL SIGN,Home Decor,Cook,2009-12-01,2.48,4.13
21167,WHITE SAGE INCENSE,Other,White,2009-12-10,0.26,0.43
21169,YOU'RE CONFUSING ME METAL SIGN,Home Decor,You'Re,2009-12-08,2.48,4.13
21171,BATHROOM METAL SIGN,Home Decor,Bathroom,2009-12-02,1.97,3.29
