week_start,sku_id,units_sold,revenue,avg_price,promo_days,category,list_price,unit_cost
2010-03-22,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-03-29,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-04-05,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-04-12,16033,1560.0,144.0,0.105,1.0,Lighting,0.12,0.07
2010-04-19,16033,1440.0,129.6,0.09,1.0,Lighting,0.12,0.07
2010-04-26,16033,0.0,0.0,0.09,0.0,Lighting,0.12,0.07
2010-05-03,16033,0.0,0.0,0.09,0.0,Lighting,0.12,0.07
2010-05-10,16033,2880.0,259.2,0.09,1.0,Lighting,0.12,0.07
2010-05-17,16033,240.0,28.799999999999997,0.12,0.0,Lighting,0.12,0.07
2010-05-24,16033,360.0,43.199999999999996,0.12,0.0,Lighting,0.12,0.07
2010-05-31,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-06-07,16033,480.0,57.599999999999994,0.12,0.0,Lighting,0.12,0.07
2010-06-14,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-06-21,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-06-28,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-07-05,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-07-12,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-07-19,16033,1.0,0.12,0.12,0.0,Lighting,0.12,0.07
2010-07-26,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-08-02,16033,720.0,86.39999999999999,0.12,0.0,Lighting,0.12,0.07
2010-08-09,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-08-16,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-08-23,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-08-30,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-09-06,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-09-13,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-09-20,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-09-27,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-10-04,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-10-11,16033,360.0,43.199999999999996,0.12,0.0,Lighting,0.12,0.07
2010-10-18,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-10-25,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-11-01,16033,240.0,28.799999999999997,0.12,0.0,Lighting,0.12,0.07
2010-11-08,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-11-15,16033,360.0,43.199999999999996,0.12,0.0,Lighting,0.12,0.07
2010-11-22,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-11-29,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-12-06,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2010-12-13,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2010-12-20,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2011-01-03,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-01-10,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-01-17,16033,120.0,14.399999999999999,0.12,0.0,Lighting,0.12,0.07
2011-01-24,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-01-31,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-02-07,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-02-14,16033,480.0,57.599999999999994,0.12,0.0,Lighting,0.12,0.07
2011-02-21,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-02-28,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-03-07,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-03-14,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-03-21,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-03-28,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-04-04,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-04-11,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-04-18,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-04-25,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-05-02,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-05-09,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-05-16,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-05-23,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-05-30,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-06-06,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-06-13,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-06-20,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-06-27,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-07-04,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-07-11,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-07-18,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-07-25,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-08-01,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-08-08,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-08-15,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-08-22,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-08-29,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-09-05,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-09-12,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-09-19,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-09-26,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-10-03,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-10-10,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-10-17,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-10-24,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-10-31,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-11-07,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-11-14,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-11-21,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-11-28,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2011-12-05,16033,0.0,0.0,0.12,0.0,Lighting,0.12,0.07
2009-11-30,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2009-12-07,16156S,200.0,68.0,0.34,1.0,Kitchen & Dining,0.42,0.25
2009-12-14,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2009-12-21,16156S,0.0,0.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-01-04,16156S,250.0,105.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-01-11,16156S,125.0,52.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-01-18,16156S,650.0,225.00000000000003,0.3933333333333333,1.0,Kitchen & Dining,0.42,0.25
2010-01-25,16156S,200.0,84.0,0.42000000000000004,0.0,Kitchen & Dining,0.42,0.25
2010-02-01,16156S,244.0,102.47999999999999,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-02-08,16156S,0.0,0.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-02-15,16156S,567.0,222.14,0.41200000000000003,0.0,Kitchen & Dining,0.42,0.25
2010-02-22,16156S,225.0,78.5,0.38,1.0,Kitchen & Dining,0.42,0.25
2010-03-01,16156S,375.0,149.5,0.41600000000000004,0.0,Kitchen & Dining,0.42,0.25
2010-03-08,16156S,275.0,115.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-03-15,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-03-22,16156S,275.0,115.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-03-29,16156S,100.0,40.0,0.4066666666666667,0.0,Kitchen & Dining,0.42,0.25
2010-04-05,16156S,450.0,173.0,0.4,1.0,Kitchen & Dining,0.42,0.25
2010-04-12,16156S,150.0,63.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-04-19,16156S,250.0,105.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-04-26,16156S,200.0,84.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-05-03,16156S,175.0,73.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-05-10,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-05-17,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-05-24,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-05-31,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-06-07,16156S,200.0,84.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-06-14,16156S,225.0,78.5,0.38,1.0,Kitchen & Dining,0.42,0.25
2010-06-21,16156S,350.0,131.0,0.41,0.0,Kitchen & Dining,0.42,0.25
2010-06-28,16156S,250.0,105.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-07-05,16156S,300.0,110.0,0.3933333333333333,1.0,Kitchen & Dining,0.42,0.25
2010-07-12,16156S,125.0,52.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-07-19,16156S,375.0,133.5,0.4,1.0,Kitchen & Dining,0.42,0.25
2010-07-26,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-08-02,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-08-09,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-08-16,16156S,725.0,256.5,0.4,1.0,Kitchen & Dining,0.42,0.25
2010-08-23,16156S,300.0,110.0,0.4066666666666667,0.0,Kitchen & Dining,0.42,0.25
2010-08-30,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-09-06,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-09-13,16156S,300.0,110.0,0.41,0.0,Kitchen & Dining,0.42,0.25
2010-09-20,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-09-27,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-10-04,16156S,200.0,84.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-10-11,16156S,200.0,84.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-10-18,16156S,700.0,254.0,0.4066666666666666,0.0,Kitchen & Dining,0.42,0.25
2010-10-25,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-11-01,16156S,0.0,0.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-11-08,16156S,425.0,158.5,0.4066666666666667,1.0,Kitchen & Dining,0.42,0.25
2010-11-15,16156S,150.0,63.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-11-22,16156S,150.0,63.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-11-29,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-12-06,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-12-13,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2010-12-20,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-01-03,16156S,175.0,73.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-01-10,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-01-17,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-01-24,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-01-31,16156S,125.0,52.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-02-07,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-02-14,16156S,0.0,0.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-02-21,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-02-28,16156S,275.0,115.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-03-07,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-03-14,16156S,150.0,55.0,0.3933333333333333,1.0,Kitchen & Dining,0.42,0.25
2011-03-21,16156S,150.0,59.0,0.4,1.0,Kitchen & Dining,0.42,0.25
2011-03-28,16156S,150.0,57.0,0.3933333333333333,1.0,Kitchen & Dining,0.42,0.25
2011-04-04,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-04-11,16156S,625.0,230.5,0.41600000000000004,0.0,Kitchen & Dining,0.42,0.25
2011-04-18,16156S,0.0,0.0,0.41600000000000004,0.0,Kitchen & Dining,0.42,0.25
2011-04-25,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-05-02,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-05-09,16156S,275.0,99.5,0.4,0.0,Kitchen & Dining,0.42,0.25
2011-05-16,16156S,125.0,52.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-05-23,16156S,150.0,63.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-05-30,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-06-06,16156S,150.0,63.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-06-13,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-06-20,16156S,0.0,0.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-06-27,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-07-04,16156S,250.0,105.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-07-11,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-07-18,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-07-25,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-08-01,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-08-08,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-08-15,16156S,0.0,0.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-08-22,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-08-29,16156S,25.0,10.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-09-05,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-09-12,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-09-19,16156S,175.0,73.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-09-26,16156S,125.0,52.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-10-03,16156S,725.0,268.5,0.41,0.0,Kitchen & Dining,0.42,0.25
2011-10-10,16156S,75.0,31.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-10-17,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-10-24,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-10-31,16156S,125.0,49.5,0.405,0.0,Kitchen & Dining,0.42,0.25
2011-11-07,16156S,125.0,52.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-11-14,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-11-21,16156S,100.0,42.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-11-28,16156S,125.0,52.5,0.42,0.0,Kitchen & Dining,0.42,0.25
2011-12-05,16156S,50.0,21.0,0.42,0.0,Kitchen & Dining,0.42,0.25
2009-11-30,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2009-12-07,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2009-12-14,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2009-12-21,16161P,0.0,0.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-01-04,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-01-11,16161P,250.0,105.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-01-18,16161P,150.0,63.0,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2010-01-25,16161P,25.0,10.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-02-01,16161P,0.0,0.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-02-08,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-02-15,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-02-22,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-03-01,16161P,225.0,94.5,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2010-03-08,16161P,0.0,0.0,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2010-03-15,16161P,372.0,126.48,0.34,1.0,Stationery & Gift,0.42,0.25
2010-03-22,16161P,0.0,0.0,0.34,0.0,Stationery & Gift,0.42,0.25
2010-03-29,16161P,0.0,0.0,0.34,0.0,Stationery & Gift,0.42,0.25
2010-04-05,16161P,0.0,0.0,0.34,0.0,Stationery & Gift,0.42,0.25
2010-04-12,16161P,0.0,0.0,0.34,0.0,Stationery & Gift,0.42,0.25
2010-04-19,16161P,0.0,0.0,0.34,0.0,Stationery & Gift,0.42,0.25
2010-04-26,16161P,0.0,0.0,0.34,0.0,Stationery & Gift,0.42,0.25
2010-05-03,16161P,0.0,0.0,0.34,0.0,Stationery & Gift,0.42,0.25
2010-05-10,16161P,0.0,0.0,0.34,0.0,Stationery & Gift,0.42,0.25
2010-05-17,16161P,0.0,0.0,0.34,0.0,Stationery & Gift,0.42,0.25
2010-05-24,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-05-31,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-06-07,16161P,200.0,84.0,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2010-06-14,16161P,400.0,166.0,0.41600000000000004,0.0,Stationery & Gift,0.42,0.25
2010-06-21,16161P,175.0,73.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-06-28,16161P,175.0,73.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-07-05,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-07-12,16161P,25.0,10.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-07-19,16161P,175.0,73.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-07-26,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-08-02,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-08-09,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-08-16,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-08-23,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-08-30,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-09-06,16161P,250.0,105.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-09-13,16161P,175.0,73.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-09-20,16161P,50.0,21.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-09-27,16161P,275.0,99.5,0.4066666666666667,0.0,Stationery & Gift,0.42,0.25
2010-10-04,16161P,225.0,94.5,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2010-10-11,16161P,350.0,147.0,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2010-10-18,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-10-25,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-11-01,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-11-08,16161P,50.0,21.0,0.42,0.0,Stationery & Gift,0.42,0.25
2010-11-15,16161P,175.0,73.5,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2010-11-22,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-11-29,16161P,225.0,78.5,0.38,1.0,Stationery & Gift,0.42,0.25
2010-12-06,16161P,0.0,0.0,0.38,0.0,Stationery & Gift,0.42,0.25
2010-12-13,16161P,25.0,10.5,0.42,0.0,Stationery & Gift,0.42,0.25
2010-12-20,16161P,0.0,0.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-01-03,16161P,176.0,73.92,0.42,0.0,Stationery & Gift,0.42,0.25
2011-01-10,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-01-17,16161P,25.0,10.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-01-24,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-01-31,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-02-07,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-02-14,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-02-21,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-02-28,16161P,200.0,84.0,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2011-03-07,16161P,50.0,21.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-03-14,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-03-21,16161P,150.0,63.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-03-28,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-04-04,16161P,250.0,105.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-04-11,16161P,250.0,105.0,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2011-04-18,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-04-25,16161P,50.0,21.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-05-02,16161P,25.0,10.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-05-09,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-05-16,16161P,150.0,63.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-05-23,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-05-30,16161P,150.0,63.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-06-06,16161P,350.0,147.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-06-13,16161P,475.0,167.5,0.4066666666666666,0.0,Stationery & Gift,0.42,0.25
2011-06-20,16161P,150.0,63.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-06-27,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-07-04,16161P,225.0,94.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-07-11,16161P,225.0,94.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-07-18,16161P,175.0,73.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-07-25,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-08-01,16161P,200.0,84.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-08-08,16161P,150.0,63.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-08-15,16161P,175.0,73.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-08-22,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-08-29,16161P,0.0,0.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-09-05,16161P,25.0,10.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-09-12,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-09-19,16161P,225.0,94.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-09-26,16161P,150.0,63.0,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2011-10-03,16161P,300.0,126.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-10-10,16161P,275.0,115.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-10-17,16161P,125.0,52.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-10-24,16161P,275.0,115.5,0.42000000000000004,0.0,Stationery & Gift,0.42,0.25
2011-10-31,16161P,300.0,114.0,0.41333333333333333,0.0,Stationery & Gift,0.42,0.25
2011-11-07,16161P,25.0,10.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-11-14,16161P,75.0,31.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-11-21,16161P,100.0,42.0,0.42,0.0,Stationery & Gift,0.42,0.25
2011-11-28,16161P,25.0,10.5,0.42,0.0,Stationery & Gift,0.42,0.25
2011-12-05,16161P,150.0,63.0,0.42,0.0,Stationery & Gift,0.42,0.25
2009-11-30,17003,183.0,38.65,0.2833333333333333,2.0,Other,0.43,0.26
2009-12-07,17003,192.0,40.76,0.24666666666666667,5.0,Other,0.43,0.26
2009-12-14,17003,425.0,90.57,0.254,4.0,Other,0.43,0.26
2009-12-21,17003,1.0,0.43,0.43,0.0,Other,0.43,0.26
2010-01-04,17003,2.0,0.42,0.21,1.0,Other,0.43,0.26
2010-01-11,17003,758.0,159.17999999999998,0.21,2.0,Other,0.43,0.26
2010-01-18,17003,51.0,10.71,0.21,2.0,Other,0.43,0.26
2010-01-25,17003,150.0,31.5,0.21,4.0,Other,0.43,0.26
2010-02-01,17003,806.0,133.26,0.1975,2.0,Other,0.43,0.26
2010-02-08,17003,151.0,31.71,0.21,2.0,Other,0.43,0.26
2010-02-15,17003,829.0,138.09,0.20166666666666666,3.0,Other,0.43,0.26
2010-02-22,17003,109.0,23.11,0.24666666666666665,2.0,Other,0.43,0.26
2010-03-01,17003,184.0,39.519999999999996,0.32,2.0,Other,0.43,0.26
2010-03-08,17003,21.0,4.85,0.2833333333333333,2.0,Other,0.43,0.26
2010-03-15,17003,792.0,128.52,0.17666666666666667,3.0,Other,0.43,0.26
2010-03-22,17003,0.0,0.0,0.17666666666666667,0.0,Other,0.43,0.26
2010-03-29,17003,0.0,0.0,0.17666666666666667,0.0,Other,0.43,0.26
2010-04-05,17003,61.0,12.809999999999999,0.21,1.0,Other,0.43,0.26
2010-04-12,17003,0.0,0.0,0.21,0.0,Other,0.43,0.26
2010-04-19,17003,119.0,25.61,0.3075,2.0,Other,0.43,0.26
2010-04-26,17003,721.0,115.63000000000001,0.295,1.0,Other,0.43,0.26
2010-05-03,17003,828.0,137.88,0.185,1.0,Other,0.43,0.26
2010-05-10,17003,2342.0,383.82000000000005,0.19125,4.0,Other,0.43,0.26
2010-05-17,17003,62.0,13.9,0.265,3.0,Other,0.43,0.26
