date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-12-05,46775E,0,0,25,0
2011-12-05,46776A,0,0,30,0
2011-12-05,46776B,0,0,30,0
2011-12-05,46776C,0,0,30,0
2011-12-05,46776D,0,0,30,0
2011-12-05,46776E,0,0,30,0
2011-12-05,46776F,0,0,30,0
2011-12-05,47013A,0,0,21,0
2011-12-05,47013C,0,0,21,0
2011-12-05,47016,0,0,28,0
2011-12-05,47021G,0,0,35,0
2011-12-05,47310M,0,0,35,0
2011-12-05,47341A,0,0,25,0
2011-12-05,47341B,0,0,25,0
2011-12-05,47343A,0,0,25,0
2011-12-05,47344B,0,0,25,0
2011-12-05,47347B,0,0,28,0
2011-12-05,47348A,0,0,25,0
2011-12-05,47351B,0,0,28,0
2011-12-05,47367B,0,0,25,0
2011-12-05,47369A,0,0,35,0
2011-12-05,47369B,0,0,35,0
2011-12-05,47420,0,0,21,0
2011-12-05,47421,0,0,25,0
2011-12-05,47422,0,0,21,0
2011-12-05,47469,0,0,25,0
2011-12-05,47471,0,0,25,0
2011-12-05,47480,0,0,30,0
2011-12-05,47481,0,0,25,0
2011-12-05,47502,0,0,21,0
2011-12-05,47503A,0,0,25,0
2011-12-05,47503E,0,0,25,0
2011-12-05,47503F,0,0,25,0
2011-12-05,47503G,0,0,25,0
2011-12-05,47503H,0,0,25,0
2011-12-05,47503J,0,0,35,0
2011-12-05,47503K,0,0,25,0
2011-12-05,47504E,0,0,25,0
2011-12-05,47504F,0,0,25,0
2011-12-05,47504G,0,0,25,0
2011-12-05,47504H,0,0,25,0
2011-12-05,47504J,0,0,42,0
2011-12-05,47504K,0,0,42,0
2011-12-05,47505,0,0,42,0
2011-12-05,47518F,0,0,25,0
2011-12-05,47552A,0,0,25,0
2011-12-05,47554,0,0,25,0
2011-12-05,47556,0,0,25,0
2011-12-05,47556B,0,0,25,0
2011-12-05,47559B,0,0,25,0
2011-12-05,47562,0,0,25,0
2011-12-05,47563A,0,0,25,0
2011-12-05,47563B,0,0,25,0
2011-12-05,47566,422,0,35,1100
2011-12-05,47566B,0,0,35,0
2011-12-05,47567B,0,0,21,0
2011-12-05,47568,0,0,30,0
2011-12-05,47569,0,0,30,0
2011-12-05,47570,0,0,25,0
2011-12-05,47570B,0,0,25,0
2011-12-05,47574A,0,0,30,0
2011-12-05,47574B,0,0,30,0
2011-12-05,47578A,0,0,25,0
2011-12-05,47579,0,0,35,0
2011-12-05,47580,0,0,25,0
2011-12-05,47581B,0,0,21,0
2011-12-05,47583A,0,0,35,0
2011-12-05,47583B,0,0,21,0
2011-12-05,47585A,0,0,21,0
2011-12-05,47586A,0,0,21,0
2011-12-05,47587A,0,0,21,0
2011-12-05,47589,0,0,35,0
2011-12-05,47590A,0,0,35,0
2011-12-05,47590B,0,0,35,0
2011-12-05,47591A,0,0,25,0
2011-12-05,47591B,0,0,25,0
2011-12-05,47591C,0,0,21,0
2011-12-05,47591D,0,0,21,0
2011-12-05,47592A,0,0,25,0
2011-12-05,47592B,0,0,30,0
2011-12-05,47593A,0,0,30,0
2011-12-05,47593B,0,0,25,0
2011-12-05,47594A,0,0,30,0
2011-12-05,47594B,0,0,30,0
2011-12-05,47597,0,0,25,0
2011-12-05,47598,0,0,25,0
2011-12-05,47599A,0,0,35,0
2011-12-05,47599B,0,0,35,0
2011-12-05,48103,0,0,25,0
2011-12-05,48111,0,0,30,0
2011-12-05,48116,0,0,30,0
2011-12-05,48129,0,0,30,0
2011-12-05,48138,0,0,30,0
2011-12-05,48173A,0,0,25,0
2011-12-05,48173C,0,0,30,0
2011-12-05,48175,0,0,25,0
2011-12-05,48179,0,0,25,0
2011-12-05,48184,0,0,30,0
2011-12-05,48185,0,0,21,0
2011-12-05,48187,0,0,30,0
2011-12-05,48188,0,0,30,0
2011-12-05,48189,0,0,25,0
2011-12-05,48194,0,0,30,0
2011-12-05,48195,0,0,25,0
2011-12-05,48197,0,0,42,0
2011-12-05,51008,0,0,25,0
2011-12-05,51012C,0,0,25,0
2011-12-05,51012L,0,0,28,0
2011-12-05,51014A,0,0,14,0
2011-12-05,51014C,0,0,14,0
2011-12-05,51014L,0,0,28,0
2011-12-05,51020A,0,0,30,0
2011-12-05,51020B,0,0,30,0
2011-12-05,62018,0,0,25,0
2011-12-05,62043B,0,0,35,0
2011-12-05,62074B,0,0,21,0
2011-12-05,62086A,0,0,35,0
2011-12-05,62094B,0,0,35,0
2011-12-05,62095B,0,0,25,0
2011-12-05,62096A,0,0,35,0
2011-12-05,62096B,0,0,35,0
2011-12-05,62097A,0,0,35,0
2011-12-05,62097B,0,0,35,0
2011-12-05,70006,0,0,30,0
2011-12-05,70007,0,0,25,0
2011-12-05,71028B,0,0,28,0
2011-12-05,71038,0,0,28,0
2011-12-05,71050,0,0,28,0
2011-12-05,71053,0,0,28,0
2011-12-05,71101A,0,0,25,0
2011-12-05,71101E,0,0,25,0
2011-12-05,71143,0,0,25,0
2011-12-05,71215,0,0,28,0
2011-12-05,71270,0,0,25,0
2011-12-05,71279,0,0,21,0
2011-12-05,71403,0,0,25,0
2011-12-05,71406C,0,0,25,0
2011-12-05,71434B,0,0,25,0
2011-12-05,71459,2219,0,21,607
2011-12-05,71477,2200,0,21,802
2011-12-05,71495A,0,0,30,0
2011-12-05,71495B,0,0,30,0
2011-12-05,71496A,0,0,30,0
2011-12-05,71496B,0,0,30,0
2011-12-05,71510,0,0,28,0
2011-12-05,72008,0,0,28,0
2011-12-05,72023F,0,0,21,0
2011-12-05,72024U,0,0,28,0
2011-12-05,72038P,0,0,28,0
2011-12-05,72045D,0,0,21,0
2011-12-05,72051S,0,0,35,0
2011-12-05,72083A,0,0,28,0
2011-12-05,72084B,0,0,28,0
2011-12-05,72122,0,0,28,0
2011-12-05,72127,0,0,28,0
2011-12-05,72128,0,0,28,0
2011-12-05,72129,0,0,28,0
2011-12-05,72130,0,0,28,0
2011-12-05,72131,0,0,28,0
2011-12-05,72132,0,0,28,0
2011-12-05,72133,0,0,28,0
2011-12-05,72134,0,0,28,0
2011-12-05,72140E,0,0,28,0
2011-12-05,72140F,0,0,28,0
2011-12-05,72225C,0,0,21,0
2011-12-05,72225D,0,0,21,0
2011-12-05,72232,0,0,28,0
2011-12-05,72267,0,0,28,0
2011-12-05,72349B,0,0,28,0
2011-12-05,72351A,0,0,28,0
2011-12-05,72351B,0,0,28,0
2011-12-05,72369A,0,0,21,0
2011-12-05,72484,0,0,28,0
2011-12-05,72487,0,0,28,0
2011-12-05,72529W,0,0,28,0
2011-12-05,72586,0,0,28,0
2011-12-05,72598,0,0,28,0
2011-12-05,72606A,0,0,28,0
2011-12-05,72708,0,0,28,0
2011-12-05,72709,0,0,28,0
2011-12-05,72715,0,0,28,0
2011-12-05,72724,0,0,28,0
2011-12-05,72728,0,0,21,0
2011-12-05,72739B,0,0,28,0
2011-12-05,72739C,0,0,28,0
2011-12-05,72740A,0,0,28,0
2011-12-05,72740B,0,0,28,0
2011-12-05,72741,1894,0,28,783
2011-12-05,72750A,0,0,21,0
2011-12-05,72750B,0,0,28,0
2011-12-05,72750C,0,0,21,0
2011-12-05,72750D,0,0,21,0
2011-12-05,72751A,0,0,28,0
2011-12-05,72751B,0,0,28,0
2011-12-05,72751C,0,0,28,0
2011-12-05,72752A,0,0,21,0
2011-12-05,72752B,0,0,21,0
2011-12-05,72753A,0,0,28,0
2011-12-05,72753B,0,0,28,0
2011-12-05,72753C,0,0,28,0
2011-12-05,72753D,0,0,28,0
2011-12-05,72754A,0,0,30,0
2011-12-05,72754B,0,0,30,0
2011-12-05,72754D,0,0,30,0
2011-12-05,72755C,0,0,25,0
2011-12-05,72755D,0,0,25,0
2011-12-05,72756,0,0,21,0
2011-12-05,72760B,0,0,21,0
2011-12-05,72771B,0,0,21,0
2011-12-05,72771C,0,0,28,0
2011-12-05,72772,0,0,28,0
2011-12-05,72779,0,0,28,0
2011-12-05,72780,0,0,21,0
2011-12-05,72781,0,0,21,0
2011-12-05,72783,0,0,21,0
2011-12-05,72785A,0,0,28,0
2011-12-05,72785B,0,0,28,0
2011-12-05,72789,0,0,28,0
2011-12-05,72793,0,0,28,0
2011-12-05,72796A,0,0,28,0
2011-12-05,72796B,0,0,28,0
2011-12-05,72796C,0,0,28,0
2011-12-05,72798C,0,0,28,0
2011-12-05,72799A,0,0,28,0
2011-12-05,72799B,0,0,28,0
2011-12-05,72799C,0,0,28,0
2011-12-05,72799D,0,0,28,0
2011-12-05,72799E,0,0,28,0
2011-12-05,72799F,0,0,28,0
2011-12-05,72800A,0,0,28,0
2011-12-05,72800B,0,0,28,0
2011-12-05,72800C,0,0,28,0
2011-12-05,72800D,0,0,28,0
2011-12-05,72800E,0,0,28,0
2011-12-05,72800F,0,0,28,0
2011-12-05,72801C,0,0,28,0
2011-12-05,72801D,0,0,28,0
2011-12-05,72801E,0,0,28,0
2011-12-05,72801F,0,0,28,0
2011-12-05,72801G,0,0,28,0
2011-12-05,72802A,0,0,28,0
2011-12-05,72802B,0,0,28,0
2011-12-05,72802C,0,0,28,0
2011-12-05,72803A,0,0,28,0
2011-12-05,72803B,0,0,28,0
2011-12-05,72805,0,0,28,0
2011-12-05,72807A,0,0,28,0
2011-12-05,72807B,0,0,28,0
2011-12-05,72807C,0,0,28,0
2011-12-05,72811,0,0,21,0
2011-12-05,72812,0,0,21,0
2011-12-05,72814,0,0,28,0
2011-12-05,72815,0,0,28,0
2011-12-05,72816,0,0,28,0
2011-12-05,72817,0,0,28,0
2011-12-05,72818,0,0,28,0
2011-12-05,72819,0,0,21,0
2011-12-05,72821,0,0,21,0
2011-12-05,75011,0,0,25,0
2011-12-05,75013B,0,0,25,0
2011-12-05,75049L,665,0,30,551
2011-12-05,75131,0,0,25,0
2011-12-05,75149N,0,0,25,0
2011-12-05,75172,0,0,25,0
2011-12-05,75178,0,0,25,0
2011-12-05,77079,0,0,25,0
2011-12-05,77081,0,0,25,0
2011-12-05,77101A,0,0,25,0
2011-12-05,78026,0,0,35,0
2011-12-05,78027,0,0,25,0
2011-12-05,78033,0,0,25,0
2011-12-05,78034B,0,0,35,0
2011-12-05,78056,0,0,25,0
2011-12-05,78124,0,0,25,0
2011-12-05,79000,0,0,21,0
2011-12-05,79026B,0,0,25,0
2011-12-05,79029,0,0,21,0
2011-12-05,79030A,0,0,25,0
2011-12-05,79030D,0,0,25,0
2011-12-05,79030G,0,0,25,0
2011-12-05,79051A,0,0,21,0
2011-12-05,79062D,0,0,35,0
2011-12-05,79063C,0,0,35,0
2011-12-05,79063D,0,0,35,0
2011-12-05,79065A,0,0,21,0
2011-12-05,79066K,0,0,25,0
2011-12-05,79067,0,0,25,0
2011-12-05,79070B,0,0,21,0
2011-12-05,79071B,0,0,25,0
2011-12-05,79072,0,0,21,0
2011-12-05,79140,0,0,28,0
2011-12-05,79144B,0,0,28,0
2011-12-05,79144C,0,0,28,0
2011-12-05,79149B,0,0,25,0
2011-12-05,79151B,0,0,25,0
2011-12-05,79157B,0,0,28,0
2011-12-05,79157V,0,0,28,0
2011-12-05,79160,0,0,30,0
2011-12-05,79161A,0,0,28,0
2011-12-05,79163,0,0,21,0
2011-12-05,79164,0,0,21,0
2011-12-05,79172D,0,0,35,0
2011-12-05,79190A,0,0,25,0
2011-12-05,79190B,0,0,25,0
2011-12-05,79190D,0,0,25,0
2011-12-05,79191B,0,0,25,0
2011-12-05,79191C,0,0,25,0
2011-12-05,79191D,0,0,25,0
2011-12-05,79192A,0,0,25,0
2011-12-05,79301,0,0,28,0
2011-12-05,79302M,0,0,28,0
2011-12-05,79303A,0,0,28,0
2011-12-05,79303B,0,0,28,0
2011-12-05,79303D,0,0,28,0
2011-12-05,79308B,0,0,28,0
2011-12-05,79315W,0,0,28,0
2011-12-05,79320,0,0,28,0
2011-12-05,79321,3705,0,28,1525
2011-12-05,79323B,0,0,28,0
2011-12-05,79323G,0,0,28,0
2011-12-05,79323GR,0,0,28,0
2011-12-05,79323LP,0,0,28,0
2011-12-05,79323P,0,0,28,0
2011-12-05,79323S,0,0,28,0
2011-12-05,79323W,0,0,28,0
2011-12-05,79328,0,0,21,0
2011-12-05,79329,0,0,21,0
2011-12-05,79331,0,0,21,0
2011-12-05,79336,0,0,21,0
2011-12-05,79337,0,0,21,0
2011-12-05,79338,0,0,21,0
2011-12-05,79341,0,0,28,0
2011-12-05,79342B,0,0,28,0
2011-12-05,79403,0,0,25,0
2011-12-05,79406,0,0,25,0
2011-12-05,79413,0,0,21,0
2011-12-05,79532,0,0,21,0
2011-12-05,79534,0,0,21,0
2011-12-05,81950B,0,0,30,0
2011-12-05,81950V,0,0,30,0
2011-12-05,81952B,0,0,30,0
2011-12-05,81952V,0,0,30,0
2011-12-05,81953B,0,0,30,0
2011-12-05,81953P,0,0,30,0
2011-12-05,81985A,0,0,30,0
2011-12-05,82001S,0,0,30,0
2011-12-05,82011A,0,0,25,0
2011-12-05,82011B,0,0,25,0
2011-12-05,82011C,0,0,25,0
2011-12-05,82011E,0,0,25,0
2011-12-05,82069,0,0,30,0
2011-12-05,82072,0,0,30,0
2011-12-05,82076,0,0,30,0
2011-12-05,82081,0,0,30,0
2011-12-05,82093,0,0,30,0
2011-12-05,82095,0,0,30,0
2011-12-05,82482,2012,0,30,1098
2011-12-05,82483,0,0,25,0
2011-12-05,82484,0,0,25,0
2011-12-05,82486,0,0,25,0
2011-12-05,82494L,289,796,30,1034
2011-12-05,82545A,0,0,25,0
2011-12-05,82551,0,0,30,0
2011-12-05,82552,0,0,30,0
2011-12-05,82553,0,0,21,0
2011-12-05,82567,0,0,30,0
2011-12-05,82578,0,0,21,0
2011-12-05,82580,385,465,30,605
2011-12-05,82581,0,0,30,0
2011-12-05,82582,0,0,30,0
2011-12-05,82583,4173,0,30,1468
2011-12-05,82585,0,0,21,0
2011-12-05,82587,0,0,21,0
2011-12-05,82597,0,0,30,0
2011-12-05,82599,0,0,30,0
2011-12-05,82600,2369,0,30,891
2011-12-05,82605,0,0,30,0
2011-12-05,82607A,0,0,21,0
2011-12-05,82607C,0,0,21,0
2011-12-05,82607E,0,0,21,0
2011-12-05,82613A,0,0,21,0
2011-12-05,82613B,0,0,21,0
2011-12-05,82613C,0,0,21,0
2011-12-05,82613D,0,0,21,0
2011-12-05,82615,0,0,35,0
2011-12-05,82616A,0,0,35,0
2011-12-05,82616B,0,0,35,0
2011-12-05,82616C,0,0,35,0
2011-12-05,84006,0,0,14,0
2011-12-05,84007,0,0,42,0
2011-12-05,84012,0,0,14,0
2011-12-05,84016,0,0,25,0
2011-12-05,84029C,0,0,21,0
2011-12-05,84029D,0,0,21,0
2011-12-05,84029E,0,0,30,0
2011-12-05,84029G,0,0,21,0
2011-12-05,84030B,0,0,21,0
2011-12-05,84030C,0,0,21,0
2011-12-05,84030E,0,0,21,0
2011-12-05,84031A,0,0,21,0
2011-12-05,84031B,0,0,21,0
2011-12-05,84032A,0,0,21,0
2011-12-05,84032B,0,0,21,0
2011-12-05,84033,0,0,25,0
2011-12-05,84050,0,0,30,0
2011-12-05,84051,0,0,25,0
2011-12-05,84077,10431,0,30,7201
2011-12-05,84078A,0,0,35,0
2011-12-05,84081,0,0,25,0
2011-12-05,84086B,0,0,25,0
2011-12-05,84086C,0,0,25,0
2011-12-05,84192,0,0,25,0
2011-12-05,84199,0,0,25,0
2011-12-05,84201B,0,0,14,0
2011-12-05,84201C,0,0,21,0
2011-12-05,84205C,0,0,14,0
2011-12-05,84206A,0,0,30,0
2011-12-05,84206B,0,0,21,0
2011-12-05,84206C,0,0,14,0
2011-12-05,84212,1102,0,25,463
2011-12-05,84218,0,0,35,0
2011-12-05,84219,0,0,35,0
2011-12-05,84226,0,0,25,0
2011-12-05,84227,0,0,25,0
2011-12-05,84228,0,0,25,0
2011-12-05,84231,0,0,35,0
2011-12-05,84247C,0,0,14,0
2011-12-05,84247E,0,0,14,0
2011-12-05,84247G,0,0,35,0
2011-12-05,84247H,0,0,14,0
2011-12-05,84247J,0,0,14,0
2011-12-05,84247K,0,0,35,0
2011-12-05,84247L,0,0,35,0
2011-12-05,84247N,0,0,14,0
2011-12-05,84249A,0,0,35,0
2011-12-05,84249D,0,0,21,0
2011-12-05,84250M,0,0,35,0
2011-12-05,84251B,0,0,35,0
2011-12-05,84251C,0,0,35,0
2011-12-05,84251F,0,0,35,0
2011-12-05,84251G,0,0,35,0
2011-12-05,84251J,0,0,35,0
2011-12-05,84255A,0,0,21,0
2011-12-05,84255B,0,0,21,0
2011-12-05,84270,0,0,30,0
2011-12-05,84279B,0,0,25,0
2011-12-05,84279P,0,0,25,0
2011-12-05,84288B,0,0,35,0
2011-12-05,84292,0,0,25,0
2011-12-05,84292B,0,0,25,0
2011-12-05,84306,0,0,42,0
2011-12-05,84311,0,0,30,0
2011-12-05,84313A,0,0,25,0
2011-12-05,84313B,0,0,25,0
2011-12-05,84313C,0,0,25,0
2011-12-05,84327A,0,0,25,0
2011-12-05,84340,0,0,45,0
2011-12-05,84341B,0,0,45,0
2011-12-05,84347,4581,0,28,2761
2011-12-05,84352,0,0,45,0
2011-12-05,84356,0,0,25,0
2011-12-05,84358,0,0,28,0
2011-12-05,84360,0,0,28,0
2011-12-05,84366,0,0,25,0
2011-12-05,84367,0,0,25,0
2011-12-05,84371,0,0,25,0
2011-12-05,84375,0,0,25,0
2011-12-05,84378,1918,0,30,1081
2011-12-05,84380,0,0,25,0
2011-12-05,84387A,0,0,42,0
2011-12-05,84388,0,0,25,0
2011-12-05,84396,0,0,25,0
2011-12-05,84402B,0,0,25,0
2011-12-05,84402D,0,0,25,0
2011-12-05,84405A,0,0,35,0
2011-12-05,84406B,0,0,21,0
2011-12-05,84414B,0,0,25,0
2011-12-05,84415A,0,0,30,0
2011-12-05,84415B,0,0,30,0
2011-12-05,84422,0,0,30,0
2011-12-05,84424A,0,0,21,0
2011-12-05,84425A,0,0,21,0
2011-12-05,84427B,0,0,21,0
2011-12-05,84429A,0,0,25,0
2011-12-05,84437A,0,0,35,0
2011-12-05,84447,0,0,45,0
2011-12-05,84450A,0,0,35,0
2011-12-05,84450B,0,0,45,0
2011-12-05,84452,0,0,45,0
2011-12-05,84454,0,0,45,0
2011-12-05,84455,0,0,45,0
2011-12-05,84456,0,0,45,0
2011-12-05,84457,0,0,25,0
2011-12-05,84458,0,0,25,0
2011-12-05,84459A,0,0,30,0
2011-12-05,84459B,0,0,30,0
2011-12-05,84461,0,0,35,0
2011-12-05,84462,0,0,35,0
2011-12-05,84464,0,0,35,0
2011-12-05,84465,0,0,35,0
2011-12-05,84466,0,0,14,0
2011-12-05,84467,0,0,30,0
2011-12-05,84469,0,0,30,0
2011-12-05,84472,0,0,25,0
2011-12-05,84482,0,0,30,0
2011-12-05,84493,0,0,35,0
2011-12-05,84497,0,0,14,0
2011-12-05,84499,0,0,21,0
2011-12-05,84507B,0,0,30,0
2011-12-05,84507C,0,0,30,0
2011-12-05,84508A,0,0,30,0
2011-12-05,84508B,0,0,30,0
2011-12-05,84508C,0,0,30,0
2011-12-05,84509A,0,0,25,0
2011-12-05,84509B,0,0,21,0
2011-12-05,84509C,0,0,25,0
2011-12-05,84509E,0,0,25,0
2011-12-05,84509F,0,0,25,0
2011-12-05,84509G,0,0,21,0
2011-12-05,84510A,0,0,25,0
2011-12-05,84510B,0,0,21,0
2011-12-05,84510C,0,0,25,0
2011-12-05,84510E,0,0,25,0
2011-12-05,84510F,0,0,25,0
2011-12-05,84519A,0,0,25,0
2011-12-05,84519B,0,0,25,0
2011-12-05,84520B,0,0,14,0
2011-12-05,84520D,0,0,21,0
2011-12-05,84522,0,0,21,0
2011-12-05,84526,0,0,21,0
2011-12-05,84527,0,0,21,0
2011-12-05,84529A,0,0,25,0
2011-12-05,84529B,0,0,25,0
2011-12-05,84529C,0,0,25,0
2011-12-05,84531A,0,0,25,0
2011-12-05,84531B,0,0,25,0
2011-12-05,84532B,0,0,21,0
2011-12-05,84533B,0,0,21,0
2011-12-05,84534B,0,0,21,0
2011-12-05,84535A,0,0,14,0
2011-12-05,84535B,0,0,21,0
2011-12-05,84536A,0,0,14,0
2011-12-05,84536B,0,0,21,0
2011-12-05,84537B,0,0,21,0
2011-12-05,84539,0,0,30,0
2011-12-05,84546,0,0,25,0
2011-12-05,84548,0,0,25,0
2011-12-05,84549,0,0,25,0
2011-12-05,84550,0,0,25,0
2011-12-05,84551,0,0,25,0
2011-12-05,84555A,0,0,35,0
2011-12-05,84558A,0,0,14,0
2011-12-05,84559A,0,0,14,0
2011-12-05,84559B,0,0,14,0
2011-12-05,84559D,0,0,14,0
2011-12-05,84562A,0,0,21,0
2011-12-05,84562B,0,0,21,0
2011-12-05,84563A,0,0,25,0
2011-12-05,84563B,0,0,25,0
2011-12-05,84564,0,0,21,0
2011-12-05,84567,0,0,21,0
2011-12-05,84568,142,390,25,507
2011-12-05,84569A,0,0,25,0
2011-12-05,84569B,0,0,25,0
2011-12-05,84569C,0,0,25,0
2011-12-05,84569D,0,0,30,0
2011-12-05,84570B,0,0,35,0
2011-12-05,84572,0,0,25,0
2011-12-05,84575A,0,0,25,0
2011-12-05,84575B,0,0,25,0
2011-12-05,84576,0,0,30,0
2011-12-05,84578,0,0,30,0
2011-12-05,84580,0,0,30,0
2011-12-05,84581,0,0,30,0
2011-12-05,84582,0,0,25,0
2011-12-05,84584,0,0,25,0
2011-12-05,84586L,0,0,25,0
2011-12-05,84592,0,0,25,0
2011-12-05,84593,0,0,25,0
2011-12-05,84595B,0,0,21,0
2011-12-05,84595E,0,0,21,0
2011-12-05,84596B,0,0,21,0
2011-12-05,84596E,0,0,21,0
2011-12-05,84596F,0,0,21,0
2011-12-05,84596G,0,0,21,0
2011-12-05,84596I,0,0,21,0
2011-12-05,84596J,0,0,21,0
2011-12-05,84596K,0,0,21,0
2011-12-05,84596L,0,0,21,0
2011-12-05,84597B,0,0,25,0
2011-12-05,84597C,0,0,25,0
2011-12-05,84598,334,0,25,202
2011-12-05,84599,0,0,30,0
2011-12-05,84600,0,0,35,0
2011-12-05,84601A,0,0,30,0
2011-12-05,84608,0,0,28,0
2011-12-05,84609,0,0,28,0
2011-12-05,84611B,0,0,35,0
2011-12-05,84612B,0,0,25,0
2011-12-05,84613A,0,0,28,0
2011-12-05,84613C,0,0,28,0
2011-12-05,84614A,0,0,28,0
2011-12-05,84614C,0,0,28,0
2011-12-05,84615,0,0,30,0
2011-12-05,84616,0,0,25,0
2011-12-05,84617,0,0,35,0
2011-12-05,84619,0,0,25,0
2011-12-05,84620,0,0,30,0
2011-12-05,84621,0,0,30,0
2011-12-05,84622,0,0,30,0
2011-12-05,84623,0,0,30,0
2011-12-05,84625A,0,0,28,0
2011-12-05,84625B,0,0,28,0
2011-12-05,84625C,0,0,28,0
2011-12-05,84625D,0,0,28,0
2011-12-05,84626,0,0,25,0
2011-12-05,84627,0,0,25,0
2011-12-05,84629,0,0,30,0
2011-12-05,84630,0,0,30,0
2011-12-05,84631,0,0,30,0
2011-12-05,84632,0,0,30,0
2011-12-05,84637,0,0,21,0
2011-12-05,84638,0,0,21,0
2011-12-05,84648,0,0,30,0
2011-12-05,84653,0,0,25,0
2011-12-05,84656,0,0,25,0
2011-12-05,84657,0,0,30,0
2011-12-05,84658,0,0,30,0
2011-12-05,84659A,0,0,30,0
2011-12-05,84660A,0,0,30,0
2011-12-05,84660B,0,0,30,0
2011-12-05,84660C,0,0,30,0
2011-12-05,84661A,0,0,30,0
2011-12-05,84661B,0,0,30,0
2011-12-05,84661C,0,0,30,0
2011-12-05,84663A,0,0,30,0
2011-12-05,84664,0,0,25,0
2011-12-05,84665,0,0,25,0
2011-12-05,84666,0,0,25,0
2011-12-05,84670,0,0,25,0
2011-12-05,84671B,0,0,25,0
2011-12-05,84673A,0,0,25,0
2011-12-05,84673B,0,0,25,0
2011-12-05,84674,0,0,42,0
2011-12-05,84675,0,0,42,0
2011-12-05,84676,0,0,42,0
2011-12-05,84678,0,0,25,0
2011-12-05,84679,0,0,28,0
2011-12-05,84680,0,0,25,0
2011-12-05,84682,0,0,25,0
2011-12-05,84683,0,0,28,0
2011-12-05,84684,0,0,30,0
2011-12-05,84685,0,0,25,0
2011-12-05,84686,0,0,30,0
2011-12-05,84687,0,0,25,0
2011-12-05,84688,0,0,30,0
2011-12-05,84689,0,0,25,0
2011-12-05,84690,0,0,25,0
2011-12-05,84691,0,0,30,0
2011-12-05,84692,1623,0,35,1004
2011-12-05,84705A,0,0,30,0
2011-12-05,84705B,0,0,21,0
2011-12-05,84705C,0,0,30,0
2011-12-05,84705D,0,0,30,0
2011-12-05,84705F,0,0,30,0
2011-12-05,84706A,0,0,30,0
2011-12-05,84706B,0,0,21,0
2011-12-05,84706C,0,0,30,0
2011-12-05,84706D,0,0,30,0
2011-12-05,84706F,0,0,30,0
2011-12-05,84707A,0,0,30,0
2011-12-05,84707B,0,0,30,0
2011-12-05,84708B,0,0,30,0
2011-12-05,84709A,0,0,30,0
2011-12-05,84709B,0,0,30,0
2011-12-05,84711A,0,0,35,0
2011-12-05,84711B,0,0,35,0
2011-12-05,84712B,0,0,30,0
2011-12-05,84715,0,0,30,0
2011-12-05,84720,0,0,25,0
2011-12-05,84721,0,0,25,0
2011-12-05,84723,0,0,25,0
2011-12-05,84725,0,0,25,0
2011-12-05,84726,0,0,25,0
2011-12-05,84731,0,0,42,0
2011-12-05,84732B,0,0,42,0
2011-12-05,84732D,0,0,25,0
2011-12-05,84741C,0,0,25,0
2011-12-05,84743C,0,0,25,0
2011-12-05,84744,0,0,25,0
2011-12-05,84745A,0,0,30,0
2011-12-05,84745B,0,0,30,0
2011-12-05,84746,0,0,45,0
2011-12-05,84748,0,0,30,0
2011-12-05,84750A,0,0,21,0
2011-12-05,84750B,0,0,21,0
2011-12-05,84751B,0,0,21,0
2011-12-05,84753A,0,0,21,0
2011-12-05,84754,0,0,21,0
2011-12-05,84755,2534,0,21,670
2011-12-05,84757,0,0,42,0
2011-12-05,84760L,0,0,21,0
2011-12-05,84760S,0,0,21,0
2011-12-05,84761,0,0,30,0
2011-12-05,84762A,0,0,25,0
2011-12-05,84762B,0,0,25,0
2011-12-05,84762C,0,0,25,0
2011-12-05,84763,0,0,42,0
2011-12-05,84765,0,0,25,0
2011-12-05,84766,0,0,28,0
2011-12-05,84767,0,0,28,0
2011-12-05,84770,0,0,30,0
2011-12-05,84773,0,0,25,0
2011-12-05,84782A,0,0,21,0
2011-12-05,84782B,0,0,21,0
2011-12-05,84782C,0,0,21,0
2011-12-05,84789,0,0,42,0
2011-12-05,84791,0,0,30,0
2011-12-05,84792,0,0,42,0
2011-12-05,84795A,0,0,25,0
2011-12-05,84795B,0,0,25,0
2011-12-05,84795C,0,0,25,0
2011-12-05,84795D,0,0,25,0
2011-12-05,84795E,0,0,25,0
2011-12-05,84796A,0,0,25,0
2011-12-05,84796B,0,0,25,0
2011-12-05,84797A,0,0,25,0
2011-12-05,84797B,0,0,25,0
2011-12-05,84798A,0,0,25,0
2011-12-05,84798B,0,0,25,0
2011-12-05,84798C,0,0,25,0
2011-12-05,84799,0,0,25,0
2011-12-05,84800L,0,0,25,0
2011-12-05,84800M,0,0,25,0
2011-12-05,84800S,0,0,25,0
2011-12-05,84801A,0,0,25,0
2011-12-05,84801B,0,0,25,0
2011-12-05,84802A,0,0,25,0
2011-12-05,84802B,0,0,25,0
2011-12-05,84803A,0,0,25,0
2011-12-05,84803B,0,0,25,0
2011-12-05,84804A,0,0,25,0
2011-12-05,84804B,0,0,25,0
2011-12-05,84805A,0,0,25,0
2011-12-05,84805B,0,0,25,0
2011-12-05,84806A,0,0,25,0
2011-12-05,84806B,0,0,25,0
2011-12-05,84807,0,0,25,0
2011-12-05,84809A,0,0,25,0
